"rules","support","confidence","coverage","lift","count"
"{retweet_es_finde=Laborable,retweet_verified=Verificados,RT_popular=muy muchos} => {difusion=alta}",0.0213317839430599,0.339834710743802,0.0627710568363387,1.30525022279864,2056
"{difusion=alta,retweet_es_finde=Laborable,RT_popular=muy muchos} => {retweet_verified=Verificados}",0.0213317839430599,0.606132075471698,0.0351932933535307,2.70213791388128,2056
"{difusion=alta,retweet_verified=Verificados,RT_popular=muy muchos} => {n_char=largo}",0.0281069079288664,0.453085800301054,0.0620344047643751,1.04424581182276,2709
"{n_char=largo,retweet_verified=Verificados,RT_popular=muy muchos} => {difusion=alta}",0.0281069079288664,0.473601398601399,0.0593471810089021,1.81902646050849,2709
"{difusion=alta,n_char=largo,RT_popular=muy muchos} => {retweet_verified=Verificados}",0.0281069079288664,0.612618724559023,0.0458799360876512,2.73105540751377,2709
"{difusion=alta,retweet_verified=Verificados,RT_popular=muy muchos} => {fecha_inicio_T_momento=Noche}",0.0293312029217074,0.47282154206389,0.0620344047643751,1.03531557959883,2827
"{fecha_inicio_T_momento=Noche,retweet_verified=Verificados,RT_popular=muy muchos} => {difusion=alta}",0.0293312029217074,0.399237395848044,0.0734680749517545,1.53340633962805,2827
"{difusion=alta,fecha_inicio_T_momento=Noche,RT_popular=muy muchos} => {retweet_verified=Verificados}",0.0293312029217074,0.574944071588367,0.0510157498288062,2.56310173486725,2827
"{polaridad=Neutro,retweet_verified=Verificados,RT_popular=muy muchos} => {difusion=alta}",0.0278060218713038,0.349458860346851,0.0795687991533689,1.34221502661792,2680
"{difusion=alta,polaridad=Neutro,RT_popular=muy muchos} => {retweet_verified=Verificados}",0.0278060218713038,0.556362881461491,0.0499782116992799,2.48026675490386,2680
"{difusion=alta,retweet_verified=Verificados,RT_popular=muy muchos} => {retweet_es_finde=Finde}",0.0407026208213152,0.656129787589898,0.0620344047643751,1.07591576956105,3923
"{retweet_es_finde=Finde,retweet_verified=Verificados,RT_popular=muy muchos} => {difusion=alta}",0.0407026208213152,0.411431567907708,0.0989292606503289,1.58024218450947,3923
"{difusion=alta,retweet_es_finde=Finde,RT_popular=muy muchos} => {retweet_verified=Verificados}",0.0407026208213152,0.587979616306954,0.0692245440019921,2.62121421734028,3923
"{adherencia=intermedia,retweet_verified=Verificados,RT_popular=muy muchos} => {polaridad=Neutro}",0.0229607188064161,0.531332533013205,0.0432134630947687,1.05818560175387,2213
"{polaridad=Neutro,retweet_verified=Verificados,RT_popular=muy muchos} => {adherencia=intermedia}",0.0229607188064161,0.288564349980441,0.0795687991533689,1.03522702225172,2213
"{adherencia=intermedia,polaridad=Neutro,RT_popular=muy muchos} => {retweet_verified=Verificados}",0.0229607188064161,0.711346833815493,0.0322778112095619,3.17118550123982,2213
"{adherencia=intermedia,retweet_es_finde=Finde,RT_popular=muy muchos} => {retweet_verified=Verificados}",0.0249009151086302,0.70443205165835,0.0353489240729597,3.14035938958997,2400
"{fecha_inicio_T_momento=Tarde,retweet_verified=Verificados,RT_popular=muy muchos} => {adherencia=alta}",0.0206988856840489,0.334787716059742,0.0618268971384698,1.20060684809012,1995
"{adherencia=alta,fecha_inicio_T_momento=Tarde,RT_popular=muy muchos} => {retweet_verified=Verificados}",0.0206988856840489,0.689119170984456,0.0300367288497852,3.07209453921479,1995
"{adherencia=alta,retweet_verified=Verificados,RT_popular=muy muchos} => {retweet_es_finde=Laborable}",0.0238115000726277,0.411880832735104,0.0578116245772032,1.05565479113615,2295
"{retweet_es_finde=Laborable,retweet_verified=Verificados,RT_popular=muy muchos} => {adherencia=alta}",0.0238115000726277,0.379338842975207,0.0627710568363387,1.36037492051036,2295
"{adherencia=alta,retweet_es_finde=Laborable,RT_popular=muy muchos} => {retweet_verified=Verificados}",0.0238115000726277,0.701834862385321,0.0339274968355087,3.12878111500564,2295
"{n_char=largo,retweet_verified=Verificados,RT_popular=muy muchos} => {adherencia=alta}",0.021809051482642,0.367482517482517,0.0593471810089021,1.31785607977378,2102
"{adherencia=alta,n_char=largo,RT_popular=muy muchos} => {retweet_verified=Verificados}",0.021809051482642,0.646769230769231,0.0337199892096035,2.88329842738205,2102
"{adherencia=alta,retweet_verified=Verificados,RT_popular=muy muchos} => {fecha_inicio_T_momento=Noche}",0.0287916830943537,0.49802584350323,0.0578116245772032,1.09050427899512,2775
"{fecha_inicio_T_momento=Noche,retweet_verified=Verificados,RT_popular=muy muchos} => {adherencia=alta}",0.0287916830943537,0.391893800310691,0.0734680749517545,1.40539917627418,2775
"{adherencia=alta,fecha_inicio_T_momento=Noche,RT_popular=muy muchos} => {retweet_verified=Verificados}",0.0287916830943537,0.66658659620466,0.0431927123321782,2.97164427915807,2775
"{polaridad=Neutro,retweet_verified=Verificados,RT_popular=muy muchos} => {adherencia=alta}",0.0277126434396464,0.348285304472552,0.0795687991533689,1.24901154247929,2671
"{adherencia=alta,polaridad=Neutro,RT_popular=muy muchos} => {retweet_verified=Verificados}",0.0277126434396464,0.66179385530228,0.0418750389076799,2.95027823134803,2671
"{retweet_es_finde=Finde,retweet_verified=Verificados,RT_popular=muy muchos} => {adherencia=alta}",0.0340001245045755,0.343681174619822,0.0989292606503289,1.23250033383717,3277
"{adherencia=alta,retweet_es_finde=Finde,RT_popular=muy muchos} => {retweet_verified=Verificados}",0.0340001245045755,0.674835255354201,0.0503828515697952,3.00841681690789,3277
"{n_char=corto,retweet_verified=Verificados,RT_popular=muy muchos} => {retweet_es_finde=Laborable}",0.0203046211948289,0.426268786756698,0.0476333755265506,1.09253126459737,1957
"{retweet_es_finde=Laborable,retweet_verified=Verificados,RT_popular=muy muchos} => {n_char=corto}",0.0203046211948289,0.323471074380165,0.0627710568363387,1.02272631842636,1957
"{n_char=corto,retweet_es_finde=Laborable,RT_popular=muy muchos} => {retweet_verified=Verificados}",0.0203046211948289,0.636009099772506,0.031925048245523,2.83532974349092,1957
"{fecha_inicio_T_momento=Noche,n_char=corto,RT_popular=muy muchos} => {retweet_verified=Verificados}",0.021414786993422,0.57253814147018,0.0374032495694217,2.55237609394907,2064
"{n_char=corto,retweet_verified=Verificados,RT_popular=muy muchos} => {polaridad=Neutro}",0.0273495050943122,0.574166848181224,0.0476333755265506,1.14349311212734,2636
"{polaridad=Neutro,retweet_verified=Verificados,RT_popular=muy muchos} => {n_char=corto}",0.0273495050943122,0.3437214760725,0.0795687991533689,1.08675250317608,2636
"{n_char=corto,polaridad=Neutro,RT_popular=muy muchos} => {retweet_verified=Verificados}",0.0273495050943122,0.570192515682457,0.047965387727999,2.54191928984767,2636
"{n_char=corto,retweet_es_finde=Finde,RT_popular=muy muchos} => {retweet_verified=Verificados}",0.0273287543317217,0.581072137657181,0.0470316034114254,2.5904206647398,2634
"{n_char=largo,retweet_verified=Verificados,RT_popular=muy muchos} => {fecha_inicio_T_momento=Tarde}",0.0235728663028366,0.397202797202797,0.0593471810089021,1.02600166161927,2272
"{fecha_inicio_T_momento=Tarde,n_char=largo,RT_popular=muy muchos} => {retweet_verified=Verificados}",0.0235728663028366,0.624862486248625,0.0377248863895748,2.78563811977868,2272
"{fecha_inicio_T_momento=Tarde,polaridad=Neutro,RT_popular=muy muchos} => {retweet_verified=Verificados}",0.030700753252682,0.624525116082735,0.0491585565769542,2.78413412295496,2959
"{fecha_inicio_T_momento=Tarde,retweet_verified=Verificados,RT_popular=muy muchos} => {retweet_es_finde=Finde}",0.0425494386918719,0.688202718576942,0.0618268971384698,1.12850867553436,4101
"{retweet_es_finde=Finde,retweet_verified=Verificados,RT_popular=muy muchos} => {fecha_inicio_T_momento=Tarde}",0.0425494386918719,0.430099632931306,0.0989292606503289,1.11097641093413,4101
"{fecha_inicio_T_momento=Tarde,retweet_es_finde=Finde,RT_popular=muy muchos} => {retweet_verified=Verificados}",0.0425494386918719,0.642588530241304,0.0662156834263659,2.86466085669368,4101
"{n_char=largo,retweet_es_finde=Laborable,RT_popular=muy muchos} => {retweet_verified=Verificados}",0.0207507625905252,0.614062020264047,0.0337926168786703,2.73748962243707,2000
"{retweet_es_finde=Laborable,retweet_verified=Verificados,RT_popular=muy muchos} => {fecha_inicio_T_momento=Noche}",0.0321636820153141,0.512396694214876,0.0627710568363387,1.12197146970076,3100
"{fecha_inicio_T_momento=Noche,retweet_verified=Verificados,RT_popular=muy muchos} => {retweet_es_finde=Laborable}",0.0321636820153141,0.43779127241915,0.0734680749517545,1.12206351331744,3100
"{fecha_inicio_T_momento=Noche,retweet_es_finde=Laborable,RT_popular=muy muchos} => {retweet_verified=Verificados}",0.0321636820153141,0.634335993452016,0.0507044883899483,2.82787103241869,3100
"{polaridad=Neutro,retweet_es_finde=Laborable,RT_popular=muy muchos} => {retweet_verified=Verificados}",0.0313751530368741,0.636363636363636,0.0493038119150879,2.83691026827012,3024
"{fecha_inicio_T_momento=Noche,n_char=largo,RT_popular=muy muchos} => {retweet_verified=Verificados}",0.0267269822165965,0.605832549388523,0.0441161212674566,2.70080262604832,2576
"{n_char=largo,polaridad=Neutro,RT_popular=muy muchos} => {retweet_verified=Verificados}",0.0259695793820423,0.611382510991695,0.0424768110228051,2.72554436514346,2503
"{n_char=largo,retweet_verified=Verificados,RT_popular=muy muchos} => {retweet_es_finde=Finde}",0.0385964184183769,0.65034965034965,0.0593471810089021,1.06643755210371,3720
"{n_char=largo,retweet_es_finde=Finde,RT_popular=muy muchos} => {retweet_verified=Verificados}",0.0385964184183769,0.625105024365653,0.0617438940881077,2.78671935515312,3720
"{fecha_inicio_T_momento=Noche,polaridad=Neutro,RT_popular=muy muchos} => {retweet_verified=Verificados}",0.0360855761449233,0.593110504774898,0.0608412359154199,2.64408772762323,3478
"{fecha_inicio_T_momento=Noche,retweet_es_finde=Finde,RT_popular=muy muchos} => {retweet_verified=Verificados}",0.0413043929364404,0.606305208650624,0.0681247535846942,2.70290974191325,3981
"{polaridad=Neutro,retweet_es_finde=Finde,RT_popular=muy muchos} => {retweet_verified=Verificados}",0.0481936461164948,0.606872223673896,0.0794131684339399,2.70543749593605,4645
"{fecha_inicio_T_momento=Noche,retweet_es_finde=Finde,RT_popular=muy muchos} => {n_char=medio}",0.02054325496462,0.301553457203777,0.0681247535846942,1.20683990002136,1980
"{polaridad=Neutro,retweet_es_finde=Finde,RT_popular=muy muchos} => {n_char=medio}",0.0236454939719035,0.297752808988764,0.0794131684339399,1.19162941643296,2279
"{difusion=alta,fecha_inicio_T_momento=Tarde,RT_popular=muy muchos} => {retweet_es_finde=Finde}",0.0271108713245212,0.706789288612388,0.0383577846485858,1.15898676718851,2613
"{fecha_inicio_T_momento=Tarde,retweet_es_finde=Finde,RT_popular=muy muchos} => {difusion=alta}",0.0271108713245212,0.409432779692886,0.0662156834263659,1.5725651618857,2613
"{difusion=alta,n_char=largo,RT_popular=muy muchos} => {fecha_inicio_T_momento=Noche}",0.0219646822020709,0.478742650384441,0.0458799360876512,1.04828075810149,2117
"{fecha_inicio_T_momento=Noche,n_char=largo,RT_popular=muy muchos} => {difusion=alta}",0.0219646822020709,0.49788334901223,0.0441161212674566,1.91228950922518,2117
"{difusion=alta,n_char=largo,RT_popular=muy muchos} => {retweet_es_finde=Finde}",0.030700753252682,0.669154228855721,0.0458799360876512,1.09727313210222,2959
"{difusion=alta,retweet_es_finde=Finde,RT_popular=muy muchos} => {n_char=largo}",0.030700753252682,0.44349520383693,0.0692245440019921,1.0221419626536,2959
"{n_char=largo,retweet_es_finde=Finde,RT_popular=muy muchos} => {difusion=alta}",0.030700753252682,0.497227356746765,0.0617438940881077,1.90976994891076,2959
"{difusion=alta,polaridad=Neutro,RT_popular=muy muchos} => {fecha_inicio_T_momento=Noche}",0.0249735427776971,0.499688602864854,0.0499782116992799,1.09414514667788,2407
"{fecha_inicio_T_momento=Noche,polaridad=Neutro,RT_popular=muy muchos} => {difusion=alta}",0.0249735427776971,0.410470668485675,0.0608412359154199,1.57655152506521,2407
"{difusion=alta,fecha_inicio_T_momento=Noche,RT_popular=muy muchos} => {retweet_es_finde=Finde}",0.0319873005332946,0.627008338417734,0.0510157498288062,1.02816267712503,3083
"{fecha_inicio_T_momento=Noche,retweet_es_finde=Finde,RT_popular=muy muchos} => {difusion=alta}",0.0319873005332946,0.469540054827901,0.0681247535846942,1.80342749519498,3083
"{difusion=alta,retweet_verified=Sin verificar,RT_popular=muy muchos} => {fecha_inicio_T_momento=Noche}",0.0216845469070988,0.511502692119432,0.042393807972443,1.12001391443886,2090
"{fecha_inicio_T_momento=Noche,retweet_verified=Sin verificar,RT_popular=muy muchos} => {difusion=alta}",0.0216845469070988,0.47804208600183,0.0453611670228881,1.83608242340912,2090
"{difusion=alta,polaridad=Neutro,RT_popular=muy muchos} => {retweet_es_finde=Finde}",0.0330663401880019,0.661615113140959,0.04997821169928,1.08491055744172,3187
"{polaridad=Neutro,retweet_es_finde=Finde,RT_popular=muy muchos} => {difusion=alta}",0.0330663401880019,0.416383590279592,0.07941316843394,1.59926210242798,3187
"{difusion=alta,retweet_verified=Sin verificar,RT_popular=muy muchos} => {polaridad=Neutro}",0.0221825652092714,0.523250122369065,0.042393807972443,1.04208892022265,2138
"{polaridad=Neutro,retweet_verified=Sin verificar,RT_popular=muy muchos} => {difusion=alta}",0.0221825652092714,0.451245251160827,0.0491585565769542,1.73316010988216,2138
"{difusion=alta,retweet_verified=Sin verificar,RT_popular=muy muchos} => {retweet_es_finde=Finde}",0.0285219231806769,0.672785119921684,0.042393807972443,1.10322703486554,2749
"{retweet_es_finde=Finde,retweet_verified=Sin verificar,RT_popular=muy muchos} => {difusion=alta}",0.0285219231806769,0.491331546023235,0.0580502583469943,1.88712509240501,2749
"{adherencia=alta,fecha_inicio_T_momento=Tarde,RT_popular=muy muchos} => {retweet_es_finde=Finde}",0.0203772488638957,0.678411053540587,0.0300367288497852,1.1124523906009,1964
"{adherencia=alta,retweet_es_finde=Finde,RT_popular=muy muchos} => {fecha_inicio_T_momento=Tarde}",0.0203772488638957,0.404448105436573,0.0503828515697952,1.04471678230611,1964
"{fecha_inicio_T_momento=Tarde,retweet_es_finde=Finde,RT_popular=muy muchos} => {adherencia=alta}",0.0203772488638957,0.307740520213099,0.0662156834263659,1.10361091007512,1964
"{n_char=largo,retweet_es_finde=Finde,RT_popular=muy muchos} => {adherencia=alta}",0.0209271440725447,0.338934632834818,0.0617438940881077,1.21547841129206,2017
"{adherencia=alta,polaridad=Neutro,RT_popular=muy muchos} => {fecha_inicio_T_momento=Noche}",0.0216845469070988,0.517839444995045,0.0418750389076799,1.13388921070296,2090
"{fecha_inicio_T_momento=Noche,polaridad=Neutro,RT_popular=muy muchos} => {adherencia=alta}",0.0216845469070988,0.356412005457026,0.0608412359154199,1.27815530249885,2090
"{fecha_inicio_T_momento=Noche,retweet_es_finde=Finde,RT_popular=muy muchos} => {adherencia=alta}",0.0234587371085887,0.344349680170576,0.0681247535846942,1.2348977107531,2261
"{polaridad=Neutro,retweet_es_finde=Finde,RT_popular=muy muchos} => {adherencia=alta}",0.0245377767632961,0.308988764044944,0.07941316843394,1.10808732907351,2365
"{fecha_inicio_T_momento=Noche,n_char=corto,RT_popular=muy muchos} => {polaridad=Neutro}",0.023074848000664,0.616920943134535,0.0374032495694217,1.22864085837778,2224
"{n_char=corto,polaridad=Neutro,RT_popular=muy muchos} => {fecha_inicio_T_momento=Noche}",0.023074848000664,0.481072896387627,0.047965387727999,1.0533831905771,2224
"{fecha_inicio_T_momento=Noche,polaridad=Neutro,RT_popular=muy muchos} => {n_char=corto}",0.023074848000664,0.379263301500682,0.0608412359154199,1.19912595214666,2224
"{n_char=corto,retweet_es_finde=Finde,RT_popular=muy muchos} => {polaridad=Neutro}",0.0285634247058579,0.607324067946173,0.0470316034114254,1.20952801563773,2753
"{polaridad=Neutro,retweet_es_finde=Finde,RT_popular=muy muchos} => {n_char=corto}",0.0285634247058579,0.359681212437941,0.07941316843394,1.13721278759984,2753
"{n_char=corto,retweet_verified=Sin verificar,RT_popular=muy muchos} => {polaridad=Neutro}",0.0206262580149821,0.658278145695364,0.0313336515116931,1.31100659651639,1988
"{polaridad=Neutro,retweet_verified=Sin verificar,RT_popular=muy muchos} => {n_char=corto}",0.0206262580149821,0.419586323343183,0.0491585565769542,1.32661622544491,1988
"{fecha_inicio_T_momento=Tarde,n_char=largo,RT_popular=muy muchos} => {retweet_es_finde=Finde}",0.0264364715403291,0.700770077007701,0.0377248863895748,1.14911651772217,2548
"{n_char=largo,retweet_es_finde=Finde,RT_popular=muy muchos} => {fecha_inicio_T_momento=Tarde}",0.0264364715403291,0.428163333893463,0.0617438940881077,1.10597481969608,2548
"{fecha_inicio_T_momento=Tarde,polaridad=Neutro,RT_popular=muy muchos} => {retweet_es_finde=Finde}",0.0339067460729182,0.689742507387083,0.0491585565769542,1.13103360748221,3268
"{polaridad=Neutro,retweet_es_finde=Finde,RT_popular=muy muchos} => {fecha_inicio_T_momento=Tarde}",0.0339067460729182,0.426966292134831,0.0794131684339399,1.1028827799571,3268
"{fecha_inicio_T_momento=Tarde,retweet_verified=Sin verificar,RT_popular=muy muchos} => {retweet_es_finde=Finde}",0.0236766201157893,0.695943885330894,0.0340208752671661,1.14120257168556,2282
"{retweet_es_finde=Finde,retweet_verified=Sin verificar,RT_popular=muy muchos} => {fecha_inicio_T_momento=Tarde}",0.0236766201157893,0.407864164432529,0.0580502583469943,1.05354069349385,2282
"{fecha_inicio_T_momento=Noche,retweet_es_finde=Laborable,RT_popular=muy muchos} => {polaridad=Neutro}",0.0262289639144239,0.517290771434418,0.0507044883899483,1.0302204593944,2528
"{polaridad=Neutro,retweet_es_finde=Laborable,RT_popular=muy muchos} => {fecha_inicio_T_momento=Noche}",0.0262289639144239,0.531986531986532,0.0493038119150879,1.1648664362843,2528
"{fecha_inicio_T_momento=Noche,polaridad=Neutro,RT_popular=muy muchos} => {retweet_es_finde=Laborable}",0.0262289639144239,0.431105047748977,0.0608412359154199,1.10492665103422,2528
"{n_char=largo,polaridad=Neutro,RT_popular=muy muchos} => {retweet_es_finde=Finde}",0.0272146251374738,0.640693698094773,0.0424768110228051,1.05060380777805,2623
"{n_char=largo,retweet_verified=Sin verificar,RT_popular=muy muchos} => {retweet_es_finde=Finde}",0.0231578510510261,0.639724849527085,0.0361997053391712,1.04901509854398,2232
"{fecha_inicio_T_momento=Noche,retweet_verified=Sin verificar,RT_popular=muy muchos} => {polaridad=Neutro}",0.0247556597704966,0.545745654162854,0.0453611670228881,1.08689033246253,2386
"{polaridad=Neutro,retweet_verified=Sin verificar,RT_popular=muy muchos} => {fecha_inicio_T_momento=Noche}",0.0247556597704966,0.503588011819333,0.0491585565769542,1.10268350308224,2386
"{polaridad=Neutro,retweet_verified=Sin verificar,RT_popular=muy muchos} => {retweet_es_finde=Finde}",0.0312195223174452,0.63507809202195,0.0491585565769542,1.04139538706058,3009
"{retweet_es_finde=Finde,retweet_verified=Sin verificar,RT_popular=muy muchos} => {polaridad=Neutro}",0.0312195223174452,0.537801608579088,0.0580502583469943,1.0710692145484,3009
"{1_resp=desde el pasado,adherencia=muy_alta,difusion=alta,RT_popular=muy muchos} => {retweet_es_finde=Finde}",0.0205328795833247,0.776078431372549,0.0264572223029196,1.27260648506302,1979
"{1_resp=desde el pasado,adherencia=muy_alta,retweet_es_finde=Finde,RT_popular=muy muchos} => {difusion=alta}",0.0205328795833247,0.965365853658537,0.0212695316552883,3.70781428657516,1979
"{adherencia=muy_alta,difusion=alta,retweet_es_finde=Finde,RT_popular=muy muchos} => {1_resp=desde el pasado}",0.0205328795833247,0.426324859974149,0.048162519972609,2.13144738323625,1979
"{1_resp=desde el pasado,difusion=alta,retweet_es_finde=Finde,RT_popular=muy muchos} => {adherencia=muy_alta}",0.0205328795833247,0.790651218537755,0.0259695793820423,4.72469128557914,1979
"{adherencia=muy_alta,difusion=alta,retweet_verified=Verificados,RT_popular=muy muchos} => {retweet_es_finde=Finde}",0.026592102259758,0.687869028448739,0.0386586707061485,1.1279614934404,2563
"{adherencia=muy_alta,retweet_es_finde=Finde,retweet_verified=Verificados,RT_popular=muy muchos} => {difusion=alta}",0.026592102259758,0.975266362252664,0.0272665020439501,3.74584054063267,2563
"{adherencia=muy_alta,difusion=alta,retweet_es_finde=Finde,RT_popular=muy muchos} => {retweet_verified=Verificados}",0.026592102259758,0.552132701421801,0.048162519972609,2.4614086044605,2563
"{difusion=alta,retweet_es_finde=Finde,retweet_verified=Verificados,RT_popular=muy muchos} => {adherencia=muy_alta}",0.026592102259758,0.653326535814428,0.0407026208213152,3.90408073500317,2563
"{adherencia=muy_alta,difusion=alta,n_char=largo,RT_popular=muy muchos} => {retweet_es_finde=Finde}",0.0214459131373078,0.689229743247749,0.0311157685044925,1.13019278142308,2067
"{adherencia=muy_alta,difusion=alta,retweet_es_finde=Finde,RT_popular=muy muchos} => {n_char=largo}",0.0214459131373078,0.445282205945713,0.048162519972609,1.02626054122432,2067
"{adherencia=muy_alta,n_char=largo,retweet_es_finde=Finde,RT_popular=muy muchos} => {difusion=alta}",0.0214459131373078,0.979620853080569,0.0218920545330041,3.7625654364235,2067
"{difusion=alta,n_char=largo,retweet_es_finde=Finde,RT_popular=muy muchos} => {adherencia=muy_alta}",0.0214459131373078,0.698546806353498,0.030700753252682,4.17430332258434,2067
"{adherencia=muy_alta,difusion=alta,fecha_inicio_T_momento=Noche,RT_popular=muy muchos} => {retweet_es_finde=Finde}",0.0219958083459567,0.659203980099503,0.0333672262455645,1.08095680300033,2120
"{adherencia=muy_alta,fecha_inicio_T_momento=Noche,retweet_es_finde=Finde,RT_popular=muy muchos} => {difusion=alta}",0.0219958083459567,0.963198546115402,0.022836214230873,3.69949000843607,2120
"{difusion=alta,fecha_inicio_T_momento=Noche,retweet_es_finde=Finde,RT_popular=muy muchos} => {adherencia=muy_alta}",0.0219958083459567,0.687641907233214,0.0319873005332946,4.10913896106092,2120
"{adherencia=muy_alta,difusion=alta,polaridad=Neutro,RT_popular=muy muchos} => {retweet_es_finde=Finde}",0.0226598327488535,0.690047393364929,0.0328380817995061,1.13153355678749,2184
"{adherencia=muy_alta,polaridad=Neutro,retweet_es_finde=Finde,RT_popular=muy muchos} => {difusion=alta}",0.0226598327488535,0.956217162872154,0.0236973708783798,3.6726756432591,2184
"{difusion=alta,polaridad=Neutro,retweet_es_finde=Finde,RT_popular=muy muchos} => {adherencia=muy_alta}",0.0226598327488535,0.685283966112331,0.0330663401880019,4.09504862185124,2184
"{adherencia=muy_alta,difusion=alta,retweet_verified=Sin verificar,RT_popular=muy muchos} => {retweet_es_finde=Finde}",0.0215704177128509,0.685686015831135,0.0314581560872362,1.12438180883401,2079
"{adherencia=muy_alta,retweet_es_finde=Finde,retweet_verified=Sin verificar,RT_popular=muy muchos} => {difusion=alta}",0.0215704177128509,0.95850622406639,0.0225042020294246,3.68146755750246,2079
"{difusion=alta,retweet_es_finde=Finde,retweet_verified=Sin verificar,RT_popular=muy muchos} => {adherencia=muy_alta}",0.0215704177128509,0.756275009094216,0.0285219231806769,4.51926950998318,2079
"{fecha_inicio_T_momento=Tarde,polaridad=Neutro,retweet_verified=Verificados,RT_popular=muy muchos} => {retweet_es_finde=Finde}",0.0210516486480878,0.685704629942548,0.030700753252682,1.12441233208777,2029
"{polaridad=Neutro,retweet_es_finde=Finde,retweet_verified=Verificados,RT_popular=muy muchos} => {fecha_inicio_T_momento=Tarde}",0.0210516486480878,0.436813778256189,0.0481936461164948,1.12831950194002,2029
"{fecha_inicio_T_momento=Tarde,polaridad=Neutro,retweet_es_finde=Finde,RT_popular=muy muchos} => {retweet_verified=Verificados}",0.0210516486480878,0.620869033047736,0.0339067460729182,2.76783529802067,2029
